Subject,Title,Author,ISBN,Price,Currency,Pages,Publication_Year,Category,Image_URL,Book_URL,Description,Updated_At,Discount,Visible,Publisher
New Releases,"Hedge Funds For Dummies, 2ed",Ann C. Logue,9789357460330,959,INR,368,2023,General,/images/books/9789357460330.jpg,,"Explore Hedge Funds For Dummies, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Ann C. Logue, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Exchange - Traded Funds For Dummies, 3ed",Russell Wild,9789357460347,959,INR,452,2023,General,/images/books/9789357460347.jpg,,"Explore Exchange - Traded Funds For Dummies, 3ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Russell Wild, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"MATLAB For Dummies, 2ed","John Paul Mueller, Jim Sizemore",9789357460354,959,INR,496,2023,General,/images/books/9789357460354.jpg,,"Explore MATLAB For Dummies, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by John Paul Mueller, Jim Sizemore, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Microsoft Office 365 All-in-One For Dummies, 2ed","Peter Weverka, Matt Wade",9789357460361,959,INR,964,2023,General,/images/books/9789357460361.jpg,,"Explore Microsoft Office 365 All-in-One For Dummies, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Peter Weverka, Matt Wade, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Training & Development For Dummies, 2ed",Elaine Biech,9789357460378,959,INR,464,2023,General,/images/books/9789357460378.jpg,,"Explore Training & Development For Dummies, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Elaine Biech, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Bitcoin For Dummies, 2ed","Peter Kent, Tyler Bain",9789357460385,959,INR,304,2023,General,/images/books/9789357460385.jpg,,"Explore Bitcoin For Dummies, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Peter Kent, Tyler Bain, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Troubleshooting & Maintaining PCs All-in-One For Dummies, 4ed",Dan Gookin,9789357460392,959,INR,464,2023,General,/images/books/9789357460392.jpg,,"Explore Troubleshooting & Maintaining PCs All-in-One For Dummies, 4ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Dan Gookin, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,Soft Skills For Dummies,Cindi Reiman,9789357460408,949,INR,208,2023,General,/images/books/9789357460408.jpg,,"Explore Soft Skills For Dummies, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Cindi Reiman, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Mutual Funds For Dummies, 8ed",Eric Tyson,9789357460415,959,INR,436,2023,General,/images/books/9789357460415.jpg,,"Explore Mutual Funds For Dummies, 8ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Eric Tyson, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Raspberry Pi For Dummies, 4ed","Sean McManus, Mike Cook",9789357460422,959,INR,512,2023,General,/images/books/9789357460422.jpg,,"Explore Raspberry Pi For Dummies, 4ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Sean McManus, Mike Cook, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,Microsoft Office 2021 All-in-One For Dummies,Peter Weverka,9789357460439,959,INR,804,2023,General,/images/books/9789357460439.jpg,,"Explore Microsoft Office 2021 All-in-One For Dummies, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Peter Weverka, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Cost Accounting For Dummies, 2ed",Kenneth W. Boyd,9789357460446,959,INR,,2023,General,/images/books/9789357460446.jpg,,"Explore Cost Accounting For Dummies, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Kenneth W. Boyd, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Business Writing For Dummies, 3ed",Natalie Canavor,9789357460453,959,INR,,2023,General,/images/books/9789357460453.jpg,,"Explore Business Writing For Dummies, 3ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Natalie Canavor, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,Windows 11 For Dummies,Andy Rathbone,9789357460460,949,INR,468,2023,General,/images/books/9789357460460.jpg,,"Explore Windows 11 For Dummies, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Andy Rathbone, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Criminology For Dummies, 2ed",Steven Briggs,9789357460484,949,INR,420,2023,General,/images/books/9789357460484.jpg,,"Explore Criminology For Dummies, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Steven Briggs, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Currency Trading For Dummies, 4ed","Paul Mladjenovic, Kathleen Brooks, Brian Dolan",9789357460491,959,INR,416,2023,General,/images/books/9789357460491.jpg,,"Explore Currency Trading For Dummies, 4ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Paul Mladjenovic, Kathleen Brooks, Brian Dolan, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,Decision Intelligence For Dummies,Pamela Baker,9789357460507,959,INR,324,2023,General,/images/books/9789357460507.jpg,,"Explore Decision Intelligence For Dummies, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Pamela Baker, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
New Releases,"Silberschatz's Operating System Concepts, Global ed","Abraham Silberschatz, Peter B. Galvin, Greg Gagne",9789357460569,849,INR,888,2016,General,/images/books/9789357460569.png,,"Explore Silberschatz's Operating System Concepts, Global ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Abraham Silberschatz, Peter B. Galvin, Greg Gagne, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
